order_id,customer_id,order_date,sales_channel,region,order_status
O000501,C00435,2024-12-26,Mobile App,West,Completed
O000502,C00904,2024-11-14,Retail Store,Northeast,Completed
O000503,C00398,2025-02-22,Retail Store,West,Completed
O000504,C01063,2024-07-19,Marketplace,West,Completed
O000505,C00450,2024-05-24,Online,Northeast,Completed
O000506,C01090,2024-05-03,Online,Northeast,Completed
O000507,C00805,2025-04-08,Online,West,Completed
O000508,C00422,2024-07-03,Mobile App,West,Completed
O000509,C00007,2024-08-12,Online,Midwest,Returned
O000510,C01409,2025-09-03,Mobile App,Midwest,Completed
O000511,C00681,2023-12-08,Marketplace,South,Completed
O000512,C00685,2025-08-29,Online,West,Completed
O000513,C01392,2023-06-07,Online,South,Returned
O000514,C00507,2023-01-03,Marketplace,West,Completed
O000515,C01076,2024-08-18,Mobile App,South,Completed
O000516,C00688,2023-07-24,Marketplace,Midwest,Completed
O000517,C00520,2024-06-11,Retail Store,West,Completed
O000518,C01061,2024-09-08,Marketplace,Midwest,Completed
O000519,C00841,2023-02-12,Mobile App,South,Completed
O000520,C00501,2025-10-16,Marketplace,Northeast,Completed
O000521,C01309,2024-02-01,Online,West,Completed
O000522,C00544,2025-07-09,Retail Store,South,Completed
O000523,C00634,2025-05-04,Mobile App,Midwest,Completed
O000524,C00932,2023-09-09,Retail Store,West,Returned
O000525,C00956,2025-10-18,Mobile App,South,Completed
O000526,C00998,2023-11-30,Retail Store,Midwest,Completed
O000527,C00580,2023-03-25,Online,South,Completed
O000528,C00103,2024-12-22,Retail Store,Northeast,Completed
O000529,C00177,2025-10-25,Retail Store,South,Completed
O000530,C00596,2025-06-03,Mobile App,Northeast,Completed
O000531,C00818,2025-03-02,Online,West,Returned
O000532,C01155,2024-09-28,Marketplace,South,Completed
O000533,C00513,2023-10-13,Mobile App,South,Completed
O000534,C00609,2024-09-16,Marketplace,Northeast,Completed
O000535,C00284,2025-06-13,Marketplace,Northeast,Completed
O000536,C00726,2025-01-02,Marketplace,West,Returned
O000537,C01145,2025-08-02,Online,Northeast,Completed
O000538,C00497,2023-10-15,Retail Store,Midwest,Completed
O000539,C00805,2024-08-23,Mobile App,Northeast,Completed
O000540,C00112,2025-11-26,Online,West,Completed
O000541,C01159,2023-07-19,Marketplace,Midwest,Completed
O000542,C01437,2023-09-06,Mobile App,Northeast,Completed
O000543,C00458,2025-10-11,Mobile App,South,Completed
O000544,C01278,2023-01-14,Mobile App,West,Completed
O000545,C00507,2023-09-05,Mobile App,Northeast,Completed
O000546,C00801,2025-11-01,Online,West,Completed
O000547,C00482,2025-09-17,Retail Store,South,Completed
O000548,C00300,2023-09-10,Online,West,Completed
O000549,C01048,2024-05-07,Mobile App,South,Completed
O000550,C00753,2023-07-24,Retail Store,West,Completed
O000551,C00854,2023-08-08,Marketplace,West,Completed
O000552,C00023,2023-09-04,Retail Store,West,Completed
O000553,C00727,2025-06-29,Mobile App,Northeast,Completed
O000554,C00325,2024-07-21,Retail Store,Northeast,Completed
O000555,C01447,2024-03-07,Marketplace,Midwest,Completed
O000556,C01344,2023-11-07,Retail Store,Midwest,Completed
O000557,C01349,2023-10-14,Retail Store,Midwest,Completed
O000558,C00967,2025-09-17,Mobile App,West,Returned
O000559,C00266,2025-12-12,Retail Store,Midwest,Completed
O000560,C00093,2025-04-06,Online,Northeast,Completed
O000561,C01023,2023-07-17,Marketplace,Northeast,Completed
O000562,C00357,2024-04-29,Marketplace,Northeast,Completed
O000563,C01254,2023-05-12,Retail Store,Northeast,Completed
O000564,C00767,2023-05-30,Online,West,Completed
O000565,C00273,2025-07-09,Mobile App,West,Completed
O000566,C00413,2024-08-08,Mobile App,South,Completed
O000567,C01193,2024-01-29,Online,Northeast,Completed
O000568,C00288,2024-02-21,Online,Northeast,Completed
O000569,C00380,2023-05-28,Marketplace,Midwest,Completed
O000570,C00731,2025-08-28,Mobile App,Midwest,Completed
O000571,C01166,2025-02-09,Online,Northeast,Completed
O000572,C01022,2023-07-26,Mobile App,Northeast,Completed
O000573,C00800,2024-08-16,Retail Store,Midwest,Returned
O000574,C01061,2023-06-03,Retail Store,South,Completed
O000575,C00539,2023-08-16,Online,West,Completed
O000576,C00286,2024-11-16,Mobile App,Northeast,Completed
O000577,C01011,2023-05-08,Online,South,Completed
O000578,C00145,2023-03-14,Marketplace,Midwest,Completed
O000579,C00266,2023-06-15,Retail Store,West,Completed
O000580,C01332,2025-10-14,Retail Store,South,Completed
O000581,C00114,2024-04-11,Online,Northeast,Completed
O000582,C01397,2025-12-30,Online,West,Completed
O000583,C00881,2025-02-11,Marketplace,South,Completed
O000584,C00721,2023-08-30,Mobile App,Midwest,Returned
O000585,C00189,2024-05-02,Online,South,Completed
O000586,C01475,2023-04-04,Mobile App,Northeast,Completed
O000587,C00370,2023-09-17,Retail Store,West,Completed
O000588,C00266,2024-05-15,Marketplace,Midwest,Completed
O000589,C00513,2023-06-07,Mobile App,Northeast,Completed
O000590,C00909,2025-01-01,Retail Store,South,Completed
O000591,C01079,2024-08-22,Retail Store,South,Completed
O000592,C00710,2023-08-02,Marketplace,Northeast,Completed
O000593,C00417,2024-07-26,Mobile App,Northeast,Completed
O000594,C00252,2024-09-16,Retail Store,South,Completed
O000595,C01431,2023-03-15,Marketplace,South,Completed
O000596,C01022,2023-08-22,Online,Northeast,Completed
O000597,C00123,2024-09-07,Retail Store,Northeast,Completed
O000598,C00788,2023-02-08,Marketplace,West,Completed
O000599,C01353,2025-06-01,Retail Store,Northeast,Returned
O000600,C01211,2024-11-19,Mobile App,Midwest,Completed
O000601,C01494,2025-06-07,Online,West,Completed
O000602,C00869,2024-08-11,Retail Store,West,Completed
O000603,C00032,2024-05-02,Retail Store,South,Returned
O000604,C01112,2023-06-25,Retail Store,South,Completed
O000605,C00551,2024-07-15,Retail Store,Midwest,Completed
O000606,C00629,2023-01-26,Retail Store,Northeast,Completed
O000607,C00036,2025-06-27,Marketplace,West,Returned
O000608,C00837,2025-09-10,Online,South,Completed
O000609,C00903,2024-10-05,Mobile App,Northeast,Completed
O000610,C00261,2024-06-15,Mobile App,West,Completed
O000611,C00235,2023-04-12,Online,South,Completed
O000612,C00086,2025-06-20,Mobile App,Midwest,Cancelled
O000613,C01390,2024-06-11,Retail Store,Northeast,Completed
O000614,C00224,2024-04-25,Online,Midwest,Completed
O000615,C00418,2023-06-08,Retail Store,South,Completed
O000616,C01315,2025-05-01,Marketplace,Northeast,Completed
O000617,C00687,2024-10-30,Marketplace,Midwest,Completed
O000618,C00329,2024-08-25,Retail Store,Northeast,Returned
O000619,C01248,2023-02-22,Mobile App,Northeast,Completed
O000620,C00441,2025-11-06,Marketplace,Midwest,Completed
O000621,C01330,2023-11-04,Online,West,Returned
O000622,C01104,2024-04-04,Online,West,Completed
O000623,C01351,2023-04-16,Marketplace,West,Completed
O000624,C00674,2024-08-23,Mobile App,South,Cancelled
O000625,C00645,2024-04-17,Online,West,Completed
O000626,C00164,2025-04-19,Retail Store,Midwest,Completed
O000627,C01240,2025-01-11,Mobile App,West,Completed
O000628,C00835,2023-09-14,Mobile App,South,Completed
O000629,C00242,2024-11-30,Online,Midwest,Completed
O000630,C01296,2023-10-31,Mobile App,West,Completed
O000631,C00248,2023-02-01,Marketplace,South,Completed
O000632,C00259,2025-08-20,Online,Northeast,Completed
O000633,C00272,2023-12-08,Marketplace,Northeast,Completed
O000634,C01459,2025-04-03,Retail Store,South,Completed
O000635,C01480,2024-11-20,Online,Northeast,Returned
O000636,C00893,2025-04-17,Retail Store,West,Completed
O000637,C00312,2024-01-11,Online,Northeast,Completed
O000638,C00657,2025-07-17,Marketplace,West,Completed
O000639,C00476,2024-07-26,Retail Store,Northeast,Completed
O000640,C00585,2025-11-26,Retail Store,West,Completed
O000641,C01498,2023-10-21,Mobile App,Northeast,Completed
O000642,C00712,2024-10-05,Retail Store,Northeast,Completed
O000643,C00459,2025-09-23,Mobile App,West,Returned
O000644,C01365,2023-08-06,Retail Store,South,Completed
O000645,C00057,2025-11-07,Online,South,Completed
O000646,C01001,2024-02-04,Online,Northeast,Completed
O000647,C01067,2025-05-23,Mobile App,West,Completed
O000648,C00911,2023-08-13,Marketplace,Northeast,Completed
O000649,C01499,2023-10-08,Online,Midwest,Completed
O000650,C00670,2024-03-31,Mobile App,Northeast,Completed
O000651,C01448,2025-11-16,Retail Store,Northeast,Completed
O000652,C00390,2023-07-25,Online,Midwest,Completed
O000653,C01201,2024-05-18,Marketplace,South,Completed
O000654,C00963,2024-02-05,Mobile App,Midwest,Completed
O000655,C00270,2025-10-14,Mobile App,Midwest,Completed
O000656,C00007,2025-11-23,Marketplace,South,Completed
O000657,C00857,2023-12-31,Retail Store,Northeast,Completed
O000658,C00992,2024-04-25,Mobile App,Midwest,Completed
O000659,C01004,2024-08-21,Marketplace,West,Completed
O000660,C00449,2024-08-28,Online,Northeast,Completed
O000661,C00916,2024-08-11,Retail Store,West,Completed
O000662,C00654,2023-12-27,Online,West,Completed
O000663,C01002,2023-09-20,Marketplace,West,Completed
O000664,C00838,2024-07-02,Online,South,Completed
O000665,C00802,2024-10-12,Marketplace,West,Completed
O000666,C00995,2023-04-22,Mobile App,Midwest,Completed
O000667,C00840,2024-09-23,Mobile App,West,Completed
O000668,C01257,2024-02-27,Retail Store,Northeast,Completed
O000669,C00185,2023-02-13,Retail Store,West,Completed
O000670,C01063,2023-05-10,Mobile App,Northeast,Completed
O000671,C01471,2023-11-18,Mobile App,West,Completed
O000672,C00847,2025-02-04,Mobile App,Midwest,Completed
O000673,C00042,2023-01-28,Online,Northeast,Completed
O000674,C00580,2023-03-28,Retail Store,South,Completed
O000675,C00558,2024-05-21,Online,Northeast,Completed
O000676,C00553,2025-03-31,Online,South,Completed
O000677,C00031,2025-04-30,Mobile App,Northeast,Completed
O000678,C00871,2024-10-01,Online,Midwest,Completed
O000679,C01344,2023-07-24,Marketplace,Midwest,Completed
O000680,C01149,2024-03-31,Retail Store,West,Returned
O000681,C00784,2025-12-28,Online,South,Completed
O000682,C00927,2025-02-02,Mobile App,Northeast,Completed
O000683,C00758,2024-04-20,Marketplace,West,Completed
O000684,C01291,2024-11-11,Online,South,Completed
O000685,C00172,2025-09-30,Mobile App,South,Completed
O000686,C00121,2025-12-07,Marketplace,South,Completed
O000687,C00075,2024-11-22,Retail Store,South,Completed
O000688,C01414,2023-01-12,Mobile App,Midwest,Completed
O000689,C01336,2025-10-20,Mobile App,Midwest,Completed
O000690,C00216,2025-11-19,Marketplace,Northeast,Completed
O000691,C01065,2023-01-28,Online,South,Completed
O000692,C00869,2023-08-21,Marketplace,Northeast,Completed
O000693,C01121,2025-09-24,Marketplace,South,Completed
O000694,C01475,2025-06-10,Retail Store,Midwest,Completed
O000695,C00290,2025-01-31,Retail Store,South,Completed
O000696,C00967,2025-01-30,Marketplace,Midwest,Completed
O000697,C01074,2023-10-05,Marketplace,South,Completed
O000698,C00012,2025-08-21,Retail Store,Northeast,Completed
O000699,C00678,2023-07-12,Online,West,Completed
O000700,C01304,2023-05-17,Mobile App,Midwest,Completed
O000701,C00583,2024-01-30,Marketplace,Midwest,Completed
O000702,C01150,2025-04-05,Mobile App,Midwest,Completed
O000703,C00366,2024-03-19,Retail Store,Midwest,Completed
O000704,C00677,2025-12-05,Retail Store,West,Completed
O000705,C00345,2025-08-27,Online,South,Cancelled
O000706,C00294,2023-07-07,Mobile App,South,Completed
O000707,C00281,2023-06-09,Marketplace,Northeast,Completed
O000708,C00494,2024-09-11,Marketplace,Northeast,Completed
O000709,C00639,2025-08-29,Retail Store,Midwest,Completed
O000710,C01298,2024-03-14,Retail Store,South,Completed
O000711,C01424,2025-06-23,Retail Store,West,Completed
O000712,C00365,2025-06-10,Online,Midwest,Completed
O000713,C00438,2024-12-09,Mobile App,West,Completed
O000714,C00906,2023-01-22,Retail Store,South,Completed
O000715,C00193,2024-09-27,Retail Store,Midwest,Completed
O000716,C00069,2023-01-27,Retail Store,Midwest,Completed
O000717,C01281,2024-06-02,Online,Midwest,Completed
O000718,C01005,2025-08-22,Mobile App,West,Completed
O000719,C00757,2023-08-01,Online,Northeast,Completed
O000720,C00170,2023-12-29,Marketplace,South,Completed
O000721,C00644,2025-06-27,Online,Northeast,Completed
O000722,C00682,2024-02-02,Retail Store,Northeast,Completed
O000723,C01361,2025-01-20,Marketplace,Northeast,Completed
O000724,C00396,2023-05-06,Mobile App,Northeast,Completed
O000725,C00565,2025-06-27,Mobile App,Northeast,Completed
O000726,C00561,2023-01-07,Retail Store,Midwest,Completed
O000727,C00181,2023-06-26,Online,West,Completed
O000728,C00651,2023-06-26,Online,South,Completed
O000729,C00943,2024-03-21,Online,Midwest,Returned
O000730,C00272,2024-09-22,Retail Store,South,Completed
O000731,C01158,2024-07-25,Retail Store,South,Completed
O000732,C00363,2024-07-12,Retail Store,South,Completed
O000733,C00728,2023-07-09,Retail Store,West,Completed
O000734,C00076,2025-07-09,Marketplace,South,Completed
O000735,C01324,2025-06-07,Retail Store,Midwest,Completed
O000736,C00186,2025-10-28,Mobile App,Midwest,Completed
O000737,C01059,2023-03-06,Mobile App,Northeast,Completed
O000738,C01155,2024-10-23,Marketplace,Midwest,Returned
O000739,C01290,2024-10-22,Retail Store,Northeast,Completed
O000740,C00686,2025-05-13,Retail Store,West,Completed
O000741,C00334,2025-01-03,Marketplace,Midwest,Completed
O000742,C01216,2025-06-18,Marketplace,West,Completed
O000743,C01482,2024-05-13,Retail Store,Midwest,Completed
O000744,C00083,2025-04-01,Mobile App,Midwest,Returned
O000745,C00863,2025-11-04,Marketplace,Northeast,Returned
O000746,C00336,2025-03-31,Mobile App,Northeast,Completed
O000747,C01164,2025-12-09,Mobile App,South,Completed
O000748,C00634,2023-04-21,Mobile App,Northeast,Completed
O000749,C00002,2023-12-05,Mobile App,West,Completed
O000750,C00379,2024-09-21,Mobile App,Northeast,Completed
O000751,C01403,2024-05-16,Retail Store,South,Completed
O000752,C01432,2025-08-22,Mobile App,West,Completed
O000753,C00197,2025-08-07,Marketplace,South,Completed
O000754,C00670,2023-10-01,Retail Store,West,Completed
O000755,C01094,2025-05-19,Online,West,Completed
O000756,C01247,2023-02-25,Mobile App,South,Completed
O000757,C01251,2024-11-27,Marketplace,Northeast,Completed
O000758,C00385,2023-10-10,Online,West,Completed
O000759,C01340,2024-11-26,Mobile App,West,Completed
O000760,C00072,2025-03-03,Retail Store,West,Completed
O000761,C01398,2023-12-01,Online,West,Completed
O000762,C00026,2023-07-27,Mobile App,West,Completed
O000763,C00024,2025-02-25,Marketplace,West,Completed
O000764,C00621,2025-05-15,Marketplace,Northeast,Completed
O000765,C00970,2025-07-11,Retail Store,Midwest,Cancelled
O000766,C00869,2023-08-17,Marketplace,South,Completed
O000767,C01450,2023-01-15,Retail Store,Midwest,Completed
O000768,C00100,2025-07-20,Marketplace,West,Completed
O000769,C00752,2025-09-29,Online,West,Completed
O000770,C00692,2024-05-31,Retail Store,West,Completed
O000771,C00601,2024-07-01,Retail Store,South,Completed
O000772,C01221,2024-09-01,Online,Northeast,Completed
O000773,C00359,2025-03-22,Online,South,Completed
O000774,C00883,2023-10-24,Retail Store,West,Completed
O000775,C00084,2024-05-14,Online,West,Completed
O000776,C01050,2023-07-27,Online,West,Completed
O000777,C00821,2024-09-10,Online,West,Completed
O000778,C00239,2023-06-12,Mobile App,West,Cancelled
O000779,C01422,2025-11-18,Online,South,Completed
O000780,C01411,2025-06-13,Mobile App,Midwest,Completed
O000781,C01389,2025-03-27,Retail Store,South,Completed
O000782,C01346,2023-02-08,Mobile App,West,Completed
O000783,C00454,2024-10-13,Mobile App,Northeast,Completed
O000784,C01205,2024-08-12,Marketplace,West,Completed
O000785,C01143,2025-03-07,Online,West,Completed
O000786,C00947,2025-06-29,Marketplace,South,Completed
O000787,C00826,2025-03-09,Online,Midwest,Completed
O000788,C01150,2023-06-10,Retail Store,West,Cancelled
O000789,C00598,2025-01-26,Retail Store,Midwest,Completed
O000790,C01279,2023-11-16,Retail Store,South,Completed
O000791,C01140,2023-02-17,Marketplace,Midwest,Completed
O000792,C01244,2023-09-27,Online,West,Completed
O000793,C00366,2023-08-15,Mobile App,Midwest,Cancelled
O000794,C00721,2025-04-01,Mobile App,West,Completed
O000795,C01291,2024-10-16,Online,Midwest,Completed
O000796,C00462,2024-10-12,Marketplace,West,Completed
O000797,C00364,2025-07-09,Marketplace,South,Completed
O000798,C01344,2024-11-15,Mobile App,West,Completed
O000799,C00841,2025-05-06,Mobile App,West,Completed
O000800,C01228,2023-10-11,Marketplace,Northeast,Completed
O000801,C01166,2024-05-26,Marketplace,South,Returned
O000802,C01131,2023-02-16,Mobile App,West,Completed
O000803,C00359,2025-01-25,Marketplace,South,Returned
O000804,C00601,2024-10-22,Online,South,Completed
O000805,C00502,2025-08-02,Marketplace,West,Completed
O000806,C01238,2025-08-02,Retail Store,Northeast,Returned
O000807,C01479,2024-05-16,Online,West,Completed
O000808,C00790,2025-04-12,Online,West,Returned
O000809,C00899,2023-09-05,Marketplace,Northeast,Completed
O000810,C00745,2025-03-26,Marketplace,Northeast,Completed
O000811,C00255,2025-06-20,Online,West,Completed
O000812,C00751,2023-08-17,Marketplace,South,Completed
O000813,C00431,2024-05-12,Retail Store,West,Completed
O000814,C00502,2025-07-27,Retail Store,West,Completed
O000815,C01433,2024-11-08,Retail Store,West,Completed
O000816,C01069,2023-10-14,Retail Store,South,Completed
O000817,C01467,2024-08-19,Mobile App,Midwest,Completed
O000818,C00317,2025-06-19,Mobile App,Midwest,Completed
O000819,C01305,2025-02-25,Mobile App,Midwest,Completed
O000820,C00532,2023-10-31,Retail Store,Northeast,Completed
O000821,C00977,2025-11-24,Mobile App,West,Completed
O000822,C01072,2025-10-23,Retail Store,Midwest,Returned
O000823,C00360,2023-12-13,Marketplace,West,Completed
O000824,C00461,2023-05-13,Retail Store,Midwest,Completed
O000825,C00731,2023-09-02,Marketplace,South,Returned
O000826,C00415,2023-01-25,Retail Store,South,Completed
O000827,C01040,2023-07-22,Online,Midwest,Returned
O000828,C00915,2023-06-12,Mobile App,Northeast,Completed
O000829,C00468,2024-01-10,Marketplace,South,Cancelled
O000830,C00188,2024-06-28,Mobile App,Midwest,Returned
O000831,C00125,2023-09-29,Mobile App,Midwest,Completed
O000832,C00202,2025-09-04,Online,West,Completed
O000833,C00239,2024-02-07,Marketplace,West,Completed
