order_id,order_item_id,customer_id,order_date,order_month,order_year,sales_channel,region,order_status,product_id,product_name,category,quantity,unit_price,unit_cost,discount_percent,gross_revenue,discount_amount,net_revenue,cost,profit,profit_margin,average_order_value,payment_method,payment_status,is_returned,loyalty_tier,customer_segment,customer_total_revenue
O000041,OI0000101,C00532,2023-05-03,2023-05,2023,Retail Store,Midwest,Completed,P0117,Darkblue Desk Organizer,Office,1,252.27,158.43,0,252.27,0.0,252.27,158.43,93.84,0.3719823998097277,1712.8595000000003,Gift Card,Paid,False,Bronze,VIP,4049.471
O000042,OI0000102,C00611,2023-09-13,2023-09,2023,Online,West,Cancelled,P0070,Rosybrown Face Serum,Beauty,1,131.06,75.18,0,131.06,0.0,131.06,75.18,55.879999999999995,0.4263696017091408,408.45799999999997,Buy Now Pay Later,Pending,False,Bronze,VIP,5432.344
O000042,OI0000103,C00611,2023-09-13,2023-09,2023,Online,West,Cancelled,P0009,Moccasin Bluetooth Speaker,Electronics,3,102.74,56.37,10,308.21999999999997,30.822,277.39799999999997,169.10999999999999,108.28799999999998,0.3903705145675167,408.45799999999997,Buy Now Pay Later,Pending,False,Bronze,VIP,5432.344
O000043,OI0000104,C00718,2025-12-28,2025-12,2025,Retail Store,South,Completed,P0062,Goldenrod Face Serum,Beauty,1,274.98,138.35,10,274.98,27.498000000000005,247.48200000000003,138.35,109.13200000000003,0.44096944424240964,1352.7930000000001,Buy Now Pay Later,Paid,False,Gold,VIP,5603.111
O000043,OI0000105,C00718,2025-12-28,2025-12,2025,Retail Store,South,Completed,P0090,Sandybrown Resistance Bands,Sports,2,60.09,33.62,5,120.18,6.009,114.171,67.24,46.93100000000001,0.4110588503210098,1352.7930000000001,Buy Now Pay Later,Paid,False,Gold,VIP,5603.111
O000043,OI0000106,C00718,2025-12-28,2025-12,2025,Retail Store,South,Completed,P0053,Wheat Denim Shirt,Apparel,3,23.29,11.09,15,69.87,10.480500000000001,59.389500000000005,33.269999999999996,26.11950000000001,0.4397999646402143,1352.7930000000001,Buy Now Pay Later,Paid,False,Gold,VIP,5603.111
O000043,OI0000107,C00718,2025-12-28,2025-12,2025,Retail Store,South,Completed,P0035,Lightyellow Air Purifier,Home,3,326.93,146.56,5,980.79,49.039500000000004,931.7505,439.68,492.0705,0.5281140176474282,1352.7930000000001,Buy Now Pay Later,Paid,False,Gold,VIP,5603.111
O000044,OI0000108,C01065,2023-10-14,2023-10,2023,Mobile App,West,Completed,P0070,Rosybrown Face Serum,Beauty,1,131.06,75.18,0,131.06,0.0,131.06,75.18,55.879999999999995,0.4263696017091408,131.06,Buy Now Pay Later,Pending,False,Silver,VIP,4495.638
O000045,OI0000109,C00931,2024-01-30,2024-01,2024,Online,Midwest,Completed,P0034,Lightblue Desk Lamp,Home,2,265.11,120.64,5,530.22,26.511000000000003,503.709,241.28,262.429,0.5209932719089791,606.261,Credit Card,Paid,False,Bronze,VIP,2568.348
O000045,OI0000110,C00931,2024-01-30,2024-01,2024,Online,Midwest,Completed,P0023,Lavenderblush Storage Bin,Home,1,15.34,8.57,20,15.34,3.068,12.272,8.57,3.702,0.30166232073011734,606.261,Credit Card,Paid,False,Bronze,VIP,2568.348
O000045,OI0000111,C00931,2024-01-30,2024-01,2024,Online,Midwest,Completed,P0030,Peachpuff Cookware Set,Home,1,90.28,41.7,0,90.28,0.0,90.28,41.7,48.58,0.5381036774479397,606.261,Credit Card,Paid,False,Bronze,VIP,2568.348
O000046,OI0000112,C00189,2025-04-23,2025-04,2025,Online,Northeast,Completed,P0068,Lightseagreen Sunscreen,Beauty,1,103.65,44.29,0,103.65,0.0,103.65,44.29,59.36000000000001,0.5726965750120598,103.65,Credit Card,Pending,False,Bronze,VIP,6856.3955000000005
O000047,OI0000113,C00160,2024-03-15,2024-03,2024,Retail Store,West,Completed,P0023,Lavenderblush Storage Bin,Home,3,15.34,8.57,0,46.019999999999996,0.0,46.019999999999996,25.71,20.309999999999995,0.4413298565840938,683.0709999999999,Paypal,Pending,False,Bronze,VIP,9245.1145
O000047,OI0000114,C00160,2024-03-15,2024-03,2024,Retail Store,West,Completed,P0021,Blueviolet Throw Blanket,Home,2,217.0,157.06,5,434.0,21.700000000000003,412.3,314.12,98.18,0.23812757700703371,683.0709999999999,Paypal,Pending,False,Bronze,VIP,9245.1145
O000047,OI0000115,C00160,2024-03-15,2024-03,2024,Retail Store,West,Completed,P0119,Blue Standing Desk Mat,Office,3,78.86,37.39,5,236.57999999999998,11.829,224.75099999999998,112.17,112.58099999999997,0.5009143452086976,683.0709999999999,Paypal,Pending,False,Bronze,VIP,9245.1145
O000048,OI0000116,C00541,2025-11-28,2025-11,2025,Marketplace,West,Cancelled,P0021,Blueviolet Throw Blanket,Home,1,217.0,157.06,0,217.0,0.0,217.0,157.06,59.94,0.276221198156682,742.126,Buy Now Pay Later,Paid,False,Bronze,VIP,6276.336
O000048,OI0000117,C00541,2025-11-28,2025-11,2025,Marketplace,West,Cancelled,P0022,Antiquewhite Throw Blanket,Home,1,192.12,85.66,20,192.12,38.42400000000001,153.696,85.66,68.036,0.4426660420570477,742.126,Buy Now Pay Later,Paid,False,Bronze,VIP,6276.336
O000048,OI0000118,C00541,2025-11-28,2025-11,2025,Marketplace,West,Cancelled,P0120,Lavenderblush Desk Organizer,Office,3,123.81,98.52,0,371.43,0.0,371.43,295.56,75.87,0.2042645989823116,742.126,Buy Now Pay Later,Paid,False,Bronze,VIP,6276.336
O000049,OI0000119,C00334,2025-09-29,2025-09,2025,Mobile App,West,Completed,P0111,Plum Monitor Stand,Office,1,116.59,86.94,0,116.59,0.0,116.59,86.94,29.650000000000006,0.25430997512651177,116.59,Paypal,Pending,False,Platinum,VIP,4499.7815
O000050,OI0000120,C01443,2025-07-26,2025-07,2025,Online,South,Completed,P0009,Moccasin Bluetooth Speaker,Electronics,2,102.74,56.37,0,205.48,0.0,205.48,112.74,92.74,0.45133346311076505,628.56,Buy Now Pay Later,Pending,False,Silver,VIP,2699.355
O000050,OI0000121,C01443,2025-07-26,2025-07,2025,Online,South,Completed,P0111,Plum Monitor Stand,Office,1,116.59,86.94,0,116.59,0.0,116.59,86.94,29.650000000000006,0.25430997512651177,628.56,Buy Now Pay Later,Pending,False,Silver,VIP,2699.355
O000050,OI0000122,C01443,2025-07-26,2025-07,2025,Online,South,Completed,P0060,Chartreuse Performance Hoodie,Apparel,1,306.49,149.27,0,306.49,0.0,306.49,149.27,157.22,0.5129694280400665,628.56,Buy Now Pay Later,Pending,False,Silver,VIP,2699.355
O000051,OI0000123,C01145,2023-03-08,2023-03,2023,Retail Store,South,Completed,P0017,Lightcyan Tablet Case,Electronics,1,30.38,15.75,5,30.38,1.5190000000000001,28.860999999999997,15.75,13.110999999999997,0.45428086344894486,207.97899999999998,Credit Card,Paid,False,Gold,VIP,2069.0255
O000051,OI0000124,C01145,2023-03-08,2023-03,2023,Retail Store,South,Completed,P0084,Crimson Water Bottle,Sports,2,42.76,20.69,10,85.52,8.552,76.96799999999999,41.38,35.58799999999999,0.46237397359941784,207.97899999999998,Credit Card,Paid,False,Gold,VIP,2069.0255
O000051,OI0000125,C01145,2023-03-08,2023-03,2023,Retail Store,South,Completed,P0053,Wheat Denim Shirt,Apparel,1,23.29,11.09,0,23.29,0.0,23.29,11.09,12.2,0.5238299699441821,207.97899999999998,Credit Card,Paid,False,Gold,VIP,2069.0255
O000051,OI0000126,C01145,2023-03-08,2023-03,2023,Retail Store,South,Completed,P0119,Blue Standing Desk Mat,Office,1,78.86,37.39,0,78.86,0.0,78.86,37.39,41.47,0.5258686279482627,207.97899999999998,Credit Card,Paid,False,Gold,VIP,2069.0255
O000052,OI0000127,C00248,2025-04-16,2025-04,2025,Retail Store,Northeast,Completed,P0082,Thistle Resistance Bands,Sports,3,64.05,28.14,0,192.14999999999998,0.0,192.14999999999998,84.42,107.72999999999998,0.560655737704918,420.054,Gift Card,Paid,False,Unassigned,VIP,6177.0960000000005
O000052,OI0000128,C00248,2025-04-16,2025-04,2025,Retail Store,Northeast,Completed,P0098,Royalblue Water Bottle,Sports,2,17.88,10.05,10,35.76,3.576,32.184,20.1,12.083999999999996,0.3754660700969425,420.054,Gift Card,Paid,False,Unassigned,VIP,6177.0960000000005
O000052,OI0000129,C00248,2025-04-16,2025-04,2025,Retail Store,Northeast,Completed,P0102,Darkviolet Notebook Pack,Office,1,195.72,100.75,0,195.72,0.0,195.72,100.75,94.97,0.48523400776619663,420.054,Gift Card,Paid,False,Unassigned,VIP,6177.0960000000005
O000053,OI0000130,C00761,2023-11-10,2023-11,2023,Retail Store,Northeast,Completed,P0101,Springgreen Standing Desk Mat,Office,2,338.95,156.07,5,677.9,33.895,644.005,312.14,331.865,0.5153143220937726,1381.6295,Buy Now Pay Later,Paid,False,Bronze,VIP,2770.163
O000053,OI0000131,C00761,2023-11-10,2023-11,2023,Retail Store,Northeast,Completed,P0013,Turquoise Bluetooth Speaker,Electronics,1,127.84,91.01,0,127.84,0.0,127.84,91.01,36.83,0.28809449311639546,1381.6295,Buy Now Pay Later,Paid,False,Bronze,VIP,2770.163
O000053,OI0000132,C00761,2023-11-10,2023-11,2023,Retail Store,Northeast,Completed,P0052,Darkgreen Trail Jacket,Apparel,2,142.04,68.52,10,284.08,28.408,255.67199999999997,137.04,118.63199999999998,0.46400075096217025,1381.6295,Buy Now Pay Later,Paid,False,Bronze,VIP,2770.163
O000053,OI0000133,C00761,2023-11-10,2023-11,2023,Retail Store,Northeast,Completed,P0073,Burlywood Body Lotion,Beauty,1,372.75,170.56,5,372.75,18.6375,354.1125,170.56,183.5525,0.5183451586713262,1381.6295,Buy Now Pay Later,Paid,False,Bronze,VIP,2770.163
O000054,OI0000134,C00293,2025-09-22,2025-09,2025,Mobile App,Northeast,Completed,P0050,Olive Graphic Tee,Apparel,2,171.47,76.47,0,342.94,0.0,342.94,152.94,190.0,0.5540327754126086,832.3900000000001,Gift Card,Paid,False,Platinum,VIP,4358.595499999999
O000054,OI0000135,C00293,2025-09-22,2025-09,2025,Mobile App,Northeast,Completed,P0097,Yellowgreen Gym Bag,Sports,3,163.15,70.37,0,489.45000000000005,0.0,489.45000000000005,211.11,278.34000000000003,0.568679129635305,832.3900000000001,Gift Card,Paid,False,Platinum,VIP,4358.595499999999
O000055,OI0000136,C00442,2024-09-16,2024-09,2024,Mobile App,Midwest,Completed,P0011,Brown Headphones,Electronics,2,116.27,72.14,0,232.54,0.0,232.54,144.28,88.25999999999999,0.3795476047131676,232.54,Gift Card,Paid,False,Silver,VIP,2606.8835
O000056,OI0000137,C00139,2023-09-08,2023-09,2023,Online,Midwest,Completed,P0109,Mediumorchid Desk Organizer,Office,2,39.14,21.27,5,78.28,3.914,74.366,42.54,31.826,0.42796439232982814,487.373,Debit Card,Pending,False,Bronze,VIP,1953.8495
O000056,OI0000138,C00139,2023-09-08,2023-09,2023,Online,Midwest,Completed,P0113,Mediumpurple Planner,Office,1,152.02,79.85,15,152.02,22.803,129.217,79.85,49.36700000000002,0.38204725384430854,487.373,Debit Card,Pending,False,Bronze,VIP,1953.8495
O000056,OI0000140,C00139,2023-09-08,2023-09,2023,Online,Midwest,Completed,P0027,Burlywood Throw Blanket,Home,1,283.79,152.07,0,283.79,0.0,283.79,152.07,131.72000000000003,0.46414602346805744,487.373,Debit Card,Pending,False,Bronze,VIP,1953.8495
O000057,OI0000141,C00773,2025-07-15,2025-07,2025,Marketplace,Midwest,Completed,P0087,Plum Foam Roller,Sports,2,136.09,59.78,0,272.18,0.0,272.18,119.56,152.62,0.5607318686163568,1331.02,Buy Now Pay Later,Pending,False,Bronze,VIP,2785.06
O000057,OI0000142,C00773,2025-07-15,2025-07,2025,Marketplace,Midwest,Completed,P0024,Wheat Cookware Set,Home,1,169.87,104.81,0,169.87,0.0,169.87,104.81,65.06,0.3829987637605228,1331.02,Buy Now Pay Later,Pending,False,Bronze,VIP,2785.06
O000057,OI0000143,C00773,2025-07-15,2025-07,2025,Marketplace,Midwest,Completed,P0066,Turquoise Body Lotion,Beauty,1,103.29,50.62,0,103.29,0.0,103.29,50.62,52.67000000000001,0.5099235163132927,1331.02,Buy Now Pay Later,Pending,False,Bronze,VIP,2785.06
O000057,OI0000144,C00773,2025-07-15,2025-07,2025,Marketplace,Midwest,Completed,P0080,Firebrick Makeup Brush Set,Beauty,2,392.84,163.94,0,785.68,0.0,785.68,327.88,457.79999999999995,0.582679971489665,1331.02,Buy Now Pay Later,Pending,False,Bronze,VIP,2785.06
O000058,OI0000145,C01034,2023-09-29,2023-09,2023,Marketplace,South,Completed,P0084,Crimson Water Bottle,Sports,1,42.76,20.69,0,42.76,0.0,42.76,20.69,22.069999999999997,0.5161365762394761,573.674,Buy Now Pay Later,Pending,False,Bronze,VIP,2535.4184999999998
O000058,OI0000146,C01034,2023-09-29,2023-09,2023,Marketplace,South,Completed,P0085,Floralwhite Yoga Mat,Sports,2,142.09,59.82,10,284.18,28.418000000000003,255.762,119.64,136.122,0.5322213620475286,573.674,Buy Now Pay Later,Pending,False,Bronze,VIP,2535.4184999999998
O000058,OI0000147,C01034,2023-09-29,2023-09,2023,Marketplace,South,Completed,P0037,Ghostwhite Cookware Set,Home,2,171.97,76.8,20,343.94,68.788,275.152,153.6,121.55199999999999,0.4417630982148049,573.674,Buy Now Pay Later,Pending,False,Bronze,VIP,2535.4184999999998
O000059,OI0000148,C00183,2023-11-02,2023-11,2023,Marketplace,Midwest,Returned,P0057,Black Running Socks,Apparel,1,95.09,41.82,5,95.09,4.7545,90.3355,41.82,48.515499999999996,0.5370590742288469,119.0155,Gift Card,Refunded,True,Silver,VIP,2762.5924999999997
O000059,OI0000149,C00183,2023-11-02,2023-11,2023,Marketplace,Midwest,Returned,P0077,Maroon Face Serum,Beauty,3,9.56,6.81,0,28.68,0.0,28.68,20.43,8.25,0.28765690376569036,119.0155,Gift Card,Refunded,True,Silver,VIP,2762.5924999999997
O000060,OI0000150,C01374,2024-11-25,2024-11,2024,Marketplace,Northeast,Completed,P0105,Orangered Notebook Pack,Office,2,124.3,57.25,10,248.6,24.86,223.74,114.5,109.24000000000001,0.4882452847054617,709.0305000000001,Paypal,Paid,False,Platinum,VIP,5358.4955
O000060,OI0000151,C01374,2024-11-25,2024-11,2024,Marketplace,Northeast,Completed,P0119,Blue Standing Desk Mat,Office,3,78.86,37.39,5,236.57999999999998,11.829,224.75099999999998,112.17,112.58099999999997,0.5009143452086976,709.0305000000001,Paypal,Paid,False,Platinum,VIP,5358.4955
O000060,OI0000152,C01374,2024-11-25,2024-11,2024,Marketplace,Northeast,Completed,P0004,Dimgray Usb Hub,Electronics,1,114.79,53.81,0,114.79,0.0,114.79,53.81,60.980000000000004,0.5312309434619741,709.0305000000001,Paypal,Paid,False,Platinum,VIP,5358.4955
O000060,OI0000153,C01374,2024-11-25,2024-11,2024,Marketplace,Northeast,Completed,P0050,Olive Graphic Tee,Apparel,1,171.47,76.47,15,171.47,25.720499999999998,145.7495,76.47,69.27950000000001,0.47533267695601017,709.0305000000001,Paypal,Paid,False,Platinum,VIP,5358.4955
O000061,OI0000154,C01172,2023-12-06,2023-12,2023,Retail Store,Northeast,Completed,P0017,Lightcyan Tablet Case,Electronics,3,30.38,15.75,10,91.14,9.114,82.026,47.25,34.775999999999996,0.423963133640553,1049.708,Debit Card,Pending,False,Gold,VIP,6701.3435
O000061,OI0000155,C01172,2023-12-06,2023-12,2023,Retail Store,Northeast,Completed,P0049,Darkviolet Graphic Tee,Apparel,1,59.24,43.15,5,59.24,2.962,56.278,43.15,13.128,0.23327054977078077,1049.708,Debit Card,Pending,False,Gold,VIP,6701.3435
O000061,OI0000156,C01172,2023-12-06,2023-12,2023,Retail Store,Northeast,Completed,P0078,Mediumturquoise Body Lotion,Beauty,4,268.06,129.83,15,1072.24,160.83599999999998,911.404,519.32,392.08399999999995,0.43019780470570673,1049.708,Debit Card,Pending,False,Gold,VIP,6701.3435
O000062,OI0000157,C01268,2023-06-24,2023-06,2023,Online,South,Completed,P0058,Aliceblue Graphic Tee,Apparel,1,224.02,143.13,15,224.02,33.603,190.417,143.13,47.287000000000006,0.24833391976556718,217.75900000000001,Credit Card,Paid,False,Silver,VIP,3883.1325
O000062,OI0000158,C01268,2023-06-24,2023-06,2023,Online,South,Completed,P0017,Lightcyan Tablet Case,Electronics,1,30.38,15.75,10,30.38,3.0380000000000003,27.342,15.75,11.591999999999999,0.423963133640553,217.75900000000001,Credit Card,Paid,False,Silver,VIP,3883.1325
O000063,OI0000159,C00247,2025-09-01,2025-09,2025,Mobile App,Northeast,Completed,P0117,Darkblue Desk Organizer,Office,1,252.27,158.43,5,252.27,12.613500000000002,239.6565,158.43,81.22649999999999,0.33892884190497646,461.1775,Paypal,Paid,False,Bronze,VIP,8984.192000000001
O000063,OI0000160,C00247,2025-09-01,2025-09,2025,Mobile App,Northeast,Completed,P0111,Plum Monitor Stand,Office,2,116.59,86.94,5,233.18,11.659,221.52100000000002,173.88,47.64100000000002,0.21506313171211766,461.1775,Paypal,Paid,False,Bronze,VIP,8984.192000000001
O000064,OI0000161,C01446,2024-02-26,2024-02,2024,Marketplace,South,Completed,P0023,Lavenderblush Storage Bin,Home,1,15.34,8.57,0,15.34,0.0,15.34,8.57,6.77,0.44132985658409385,15.34,Debit Card,Paid,False,Gold,VIP,3630.085
O000065,OI0000162,C01007,2025-04-02,2025-04,2025,Online,Northeast,Completed,P0021,Blueviolet Throw Blanket,Home,3,217.0,157.06,0,651.0,0.0,651.0,471.18,179.82,0.276221198156682,651.0,Gift Card,Paid,False,Silver,VIP,2639.831
O000066,OI0000163,C00783,2023-02-19,2023-02,2023,Retail Store,Midwest,Completed,P0047,Powderblue Graphic Tee,Apparel,1,243.5,159.8,0,243.5,0.0,243.5,159.8,83.69999999999999,0.3437371663244353,243.5,Paypal,Pending,False,Silver,Developing,321.78
O000067,OI0000164,C00375,2024-08-07,2024-08,2024,Retail Store,South,Completed,P0116,Mediumslateblue Desk Organizer,Office,1,53.16,36.42,0,53.16,0.0,53.16,36.42,16.739999999999995,0.31489841986455974,196.89,Credit Card,Paid,False,Bronze,VIP,4365.653
O000067,OI0000165,C00375,2024-08-07,2024-08,2024,Retail Store,South,Completed,P0042,Red Denim Shirt,Apparel,2,79.85,35.8,10,159.7,15.969999999999999,143.73,71.6,72.13,0.5018437347804912,196.89,Credit Card,Paid,False,Bronze,VIP,4365.653
O000068,OI0000166,C00121,2025-04-14,2025-04,2025,Retail Store,South,Completed,P0025,Lavender Throw Blanket,Home,1,187.19,125.9,0,187.19,0.0,187.19,125.9,61.28999999999999,0.3274213366098616,366.49,Buy Now Pay Later,Pending,False,Bronze,VIP,3853.701
O000068,OI0000167,C00121,2025-04-14,2025-04,2025,Retail Store,South,Completed,P0099,Pink Gym Bag,Sports,1,179.3,114.96,0,179.3,0.0,179.3,114.96,64.34000000000002,0.358839933073062,366.49,Buy Now Pay Later,Pending,False,Bronze,VIP,3853.701
O000069,OI0000168,C00203,2024-09-02,2024-09,2024,Retail Store,West,Completed,P0063,Burlywood Body Lotion,Beauty,2,8.2,5.54,15,16.4,2.4599999999999995,13.94,11.08,2.8599999999999994,0.20516499282639883,498.0695,Paypal,Paid,False,Bronze,VIP,4864.1535
O000069,OI0000169,C00203,2024-09-02,2024-09,2024,Retail Store,West,Completed,P0024,Wheat Cookware Set,Home,3,169.87,104.81,5,509.61,25.480500000000003,484.1295,314.43,169.6995,0.3505250144847608,498.0695,Paypal,Paid,False,Bronze,VIP,4864.1535
O000070,OI0000170,C00248,2024-06-12,2024-06,2024,Online,West,Completed,P0093,Gainsboro Yoga Mat,Sports,3,64.09,40.65,15,192.27,28.8405,163.42950000000002,121.94999999999999,41.47950000000003,0.25380668728717903,163.42950000000002,Credit Card,Paid,False,Unassigned,VIP,6177.0960000000005
O000071,OI0000171,C01042,2024-04-29,2024-04,2024,Marketplace,West,Completed,P0114,Khaki Planner,Office,2,41.45,23.84,0,82.9,0.0,82.9,47.68,35.220000000000006,0.4248492159227986,445.613,Paypal,Paid,False,Gold,VIP,3196.6305
O000071,OI0000172,C01042,2024-04-29,2024-04,2024,Marketplace,West,Completed,P0034,Lightblue Desk Lamp,Home,1,265.11,120.64,0,265.11,0.0,265.11,120.64,144.47000000000003,0.5449436083135303,445.613,Paypal,Paid,False,Gold,VIP,3196.6305
O000071,OI0000173,C01042,2024-04-29,2024-04,2024,Marketplace,West,Completed,P0009,Moccasin Bluetooth Speaker,Electronics,1,102.74,56.37,5,102.74,5.1370000000000005,97.603,56.37,41.233,0.4224562769587,445.613,Paypal,Paid,False,Gold,VIP,3196.6305
O000072,OI0000174,C01133,2024-10-13,2024-10,2024,Marketplace,West,Completed,P0020,Darkturquoise Headphones,Electronics,1,185.28,120.72,20,185.28,37.056000000000004,148.224,120.72,27.50399999999999,0.1855569948186528,148.224,Gift Card,Pending,False,Silver,VIP,5162.087
O000073,OI0000175,C00552,2024-04-23,2024-04,2024,Online,Northeast,Completed,P0085,Floralwhite Yoga Mat,Sports,1,142.09,59.82,20,142.09,28.418000000000003,113.672,59.82,53.852,0.4737490323034696,986.204,Debit Card,Paid,False,Silver,VIP,6089.3965
O000073,OI0000176,C00552,2024-04-23,2024-04,2024,Online,Northeast,Completed,P0085,Floralwhite Yoga Mat,Sports,1,142.09,59.82,0,142.09,0.0,142.09,59.82,82.27000000000001,0.5789992258427757,986.204,Debit Card,Paid,False,Silver,VIP,6089.3965
O000073,OI0000177,C00552,2024-04-23,2024-04,2024,Online,Northeast,Completed,P0025,Lavender Throw Blanket,Home,4,187.19,125.9,5,748.76,37.438,711.322,503.6,207.72199999999998,0.292022459589328,986.204,Debit Card,Paid,False,Silver,VIP,6089.3965
O000073,OI0000178,C00552,2024-04-23,2024-04,2024,Online,Northeast,Completed,P0077,Maroon Face Serum,Beauty,2,9.56,6.81,0,19.12,0.0,19.12,13.62,5.500000000000002,0.2876569037656905,986.204,Debit Card,Paid,False,Silver,VIP,6089.3965
O000074,OI0000180,C01164,2023-09-15,2023-09,2023,Marketplace,Midwest,Completed,P0028,Lightsteelblue Storage Bin,Home,1,307.09,179.34,20,307.09,61.418,245.67199999999997,179.34,66.33199999999997,0.27000227946204686,245.67199999999997,Debit Card,Paid,False,Bronze,VIP,4049.508
O000075,OI0000181,C00292,2025-10-21,2025-10,2025,Retail Store,South,Completed,P0068,Lightseagreen Sunscreen,Beauty,1,103.65,44.29,10,103.65,10.365000000000002,93.285,44.29,48.995,0.5252184166800664,536.9459999999999,Buy Now Pay Later,Paid,False,Bronze,VIP,4267.167
O000075,OI0000182,C00292,2025-10-21,2025-10,2025,Retail Store,South,Completed,P0014,Darkcyan Headphones,Electronics,2,189.67,104.55,10,379.34,37.934,341.40599999999995,209.1,132.30599999999995,0.38753273228941487,536.9459999999999,Buy Now Pay Later,Paid,False,Bronze,VIP,4267.167
