order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent
OI0000536,O000218,P0034,1,265.11,120.64,0
OI0000537,O000218,P0103,2,100.44,47.01,0
OI0000538,O000218,P0094,2,309.52,160.91,0
OI0000539,O000219,P0048,2,316.06,150.66,15
OI0000540,O000219,P0013,3,127.84,91.01,10
OI0000541,O000220,P0119,1,78.86,37.39,0
OI0000542,O000220,P0044,2,279.36,162.6,10
OI0000543,O000221,P0067,4,33.07,19.77,0
OI0000544,O000222,P0090,1,60.09,33.62,10
OI0000545,O000223,P0058,2,224.02,143.13,20
OI0000546,O000223,P0034,2,265.11,120.64,5
OI0000547,O000223,P0056,3,385.75,167.31,20
OI0000548,O000223,P0026,1,187.78,112.59,5
OI0000549,O000224,P0013,1,127.84,91.01,0
OI0000550,O000225,P0085,1,142.09,59.82,0
OI0000551,O000226,P0086,1,263.23,167.09,10
OI0000552,O000226,P0060,2,306.49,149.27,10
OI0000553,O000226,P0044,1,279.36,162.6,5
OI0000554,O000226,P0087,1,136.09,59.78,20
OI0000555,O000227,P0045,2,354.19,170.05,0
OI0000556,O000228,P0075,3,134.51,78.21,15
OI0000557,O000229,P0092,3,51.3,24.69,10
OI0000558,O000229,P0082,1,64.05,28.14,15
OI0000559,O000229,P0109,1,39.14,21.27,5
OI0000560,O000230,P0050,1,171.47,76.47,0
OI0000561,O000230,P0115,1,66.66,49.6,0
OI0000562,O000231,P0011,-1,116.27,72.14,15
OI0000563,O000231,P0068,2,103.65,44.29,15
OI0000564,O000231,P0109,3,39.14,21.27,5
OI0000565,O000232,P0084,1,42.76,20.69,5
OI0000566,O000232,P0007,2,180.16,110.8,0
OI0000567,O000233,P0029,3,35.33,21.58,5
OI0000568,O000233,P0015,1,147.82,103.39,0
OI0000569,O000233,P0112,2,361.01,177.23,0
OI0000570,O000234,P0005,3,181.52,92.02,0
OI0000571,O000234,P0111,4,116.59,86.94,5
OI0000572,O000234,P0046,1,310.17,133.53,10
OI0000573,O000234,P0074,2,62.08,27.78,20
OI0000574,O000235,P0116,1,53.16,36.42,15
OI0000575,O000235,P0030,1,90.28,41.7,0
OI0000576,O000235,P0066,1,103.29,50.62,5
OI0000577,O000235,P0056,1,385.75,167.31,0
OI0000578,O000236,P0095,2,202.91,139.2,15
OI0000579,O000236,P0058,2,224.02,143.13,25
OI0000580,O000237,P0036,2,71.47,40.11,15
OI0000581,O000237,P0050,1,171.47,76.47,10
OI0000582,O000237,P0068,1,103.65,44.29,15
OI0000583,O000238,P0104,1,71.93,33.51,20
OI0000584,O000238,P0051,4,104.92,60.39,10
OI0000585,O000238,P0069,2,259.35,175.47,0
OI0000586,O000239,P0010,-1,236.09,100.66,0
OI0000587,O000239,P0031,1,254.7,145.72,0
OI0000588,O000239,P0045,2,354.19,170.05,10
OI0000589,O000240,P0006,2,273.98,150.3,0
OI0000590,O000240,P0019,1,36.3,22.04,0
OI0000591,O000240,P0035,2,326.93,146.56,15
OI0000592,O000240,P0049,1,59.24,43.15,0
OI0000593,O000241,P0008,2,223.03,120.69,5
OI0000594,O000241,P0115,3,66.66,49.6,0
OI0000595,O000241,P0080,1,392.84,163.94,5
OI0000596,O000241,P0048,3,316.06,150.66,5
OI0000597,O000242,P0095,3,202.91,139.2,5
OI0000598,O000243,P0053,1,23.29,11.09,0
OI0000599,O000243,P0079,1,28.55,21.67,0
OI0000600,O000243,P0104,2,71.93,33.51,15
OI0000601,O000244,P0052,2,142.04,68.52,0
OI0000602,O000244,P0104,1,71.93,33.51,0
OI0000603,O000244,P0118,2,177.52,114.17,5
OI0000604,O000245,P0068,2,103.65,44.29,0
OI0000605,O000245,P0018,1,281.84,146.67,5
OI0000606,O000245,P0044,2,279.36,162.6,10
OI0000607,O000245,P0006,1,273.98,150.3,0
OI0000608,O000246,P0112,2,361.01,177.23,5
OI0000609,O000247,P0049,2,59.24,43.15,0
OI0000610,O000247,P0070,4,131.06,75.18,10
OI0000611,O000248,P0015,2,147.82,103.39,10
OI0000612,O000248,P0113,2,152.02,79.85,110
OI0000613,O000248,P0017,3,30.38,15.75,15
OI0000614,O000248,P0095,1,202.91,139.2,0
OI0000615,O000249,P0058,2,224.02,143.13,0
OI0000616,O000249,P0028,1,307.09,179.34,5
OI0000617,O000250,P0042,1,79.85,35.8,5
OI0000618,O000250,P0059,1,310.18,133.96,0
OI0000619,O000250,P0015,2,147.82,103.39,0
OI0000620,O000250,P0108,1,299.87,137.39,0
OI0000621,O000251,P0041,1,46.27,32.89,0
OI0000622,O000251,P0050,2,171.47,76.47,0
OI0000623,O000251,P0025,4,187.19,125.9,5
OI0000624,O000251,P0097,1,163.15,70.37,20
OI0000625,O000252,P0102,2,195.72,100.75,0
OI0000626,O000252,P0023,1,15.34,8.57,0
OI0000627,O000253,P0097,1,163.15,70.37,0
OI0000628,O000253,P0063,2,8.2,5.54,25
OI0000629,O000253,P0074,1,62.08,27.78,0
OI0000630,O000254,P0039,2,66.47,46.73,5
OI0000631,O000255,P0064,2,60.15,32.62,20
OI0000632,O000255,P0012,1,20.32,10.75,0
OI0000633,O000256,P0107,2,140.71,82.95,15
OI0000634,O000256,P0096,1,280.31,123.46,5
OI0000635,O000256,P0061,2,241.21,110.37,0
OI0000636,O000256,P0001,1,58.62,26.48,10
OI0000637,O000257,P0080,1,392.84,163.94,0
OI0000638,O000257,P0030,1,90.28,41.7,0
OI0000639,O000258,P0042,3,79.85,35.8,20
OI0000640,O000258,P0092,1,51.3,24.69,5
OI0000641,O000258,P0042,1,79.85,35.8,10
OI0000642,O000259,P0091,1,196.39,82.27,10
OI0000643,O000259,P0119,4,78.86,37.39,25
OI0000644,O000259,P0078,1,268.06,129.83,0
OI0000645,O000259,P0112,-1,361.01,177.23,5
OI0000646,O000260,P0080,1,392.84,163.94,15
OI0000647,O000260,P0099,1,179.3,114.96,0
OI0000648,O000260,P0031,1,254.7,145.72,10
OI0000649,O000261,P0032,2,148.44,75.4,15
OI0000650,O000261,P0118,1,177.52,114.17,5
OI0000651,O000262,P0090,1,60.09,33.62,0
OI0000652,O000262,P0008,1,223.03,120.69,10
OI0000653,O000263,P0078,1,268.06,129.83,0
OI0000654,O000264,P0012,3,20.32,10.75,10
OI0000655,O000264,P0069,1,259.35,175.47,0
OI0000656,O000264,P0010,1,236.09,100.66,10
OI0000657,O000264,P0079,2,28.55,21.67,10
OI0000658,O000265,P0103,4,100.44,47.01,15
OI0000659,O000265,P0024,1,169.87,104.81,0
OI0000660,O000266,P0096,1,280.31,123.46,10
OI0000661,O000266,P0112,1,361.01,177.23,10
OI0000662,O000266,P0075,1,134.51,78.21,10
OI0000663,O000266,P0006,1,273.98,150.3,15
OI0000664,O000267,P0118,1,177.52,114.17,0
OI0000665,O000268,P0094,2,309.52,160.91,10
OI0000666,O000268,P0113,3,152.02,79.85,20
OI0000667,O000269,P0039,-1,66.47,46.73,5
OI0000668,O000269,P0031,3,254.7,145.72,0
OI0000669,O000269,P0114,2,41.45,23.84,0
OI0000670,O000269,P0001,1,58.62,26.48,5
OI0000671,O000270,P0098,4,17.88,10.05,0
OI0000672,O000270,P0044,1,279.36,162.6,0
OI0000673,O000270,P0035,2,326.93,146.56,0
OI0000674,O000271,P0065,1,270.21,125.01,0
OI0000675,O000271,P0096,1,280.31,123.46,0
OI0000676,O000271,P0075,1,134.51,78.21,10
OI0000677,O000271,P0025,1,187.19,125.9,10
OI0000678,O000272,P0057,3,95.09,41.82,5
OI0000679,O000272,P0012,1,20.32,10.75,10
OI0000680,O000272,P0095,2,202.91,139.2,15
OI0000681,O000273,P0119,4,78.86,37.39,25
OI0000682,O000273,P0116,1,53.16,36.42,10
OI0000683,O000274,P0109,1,39.14,21.27,0
OI0000684,O000274,P0042,2,79.85,35.8,0
OI0000685,O000275,P0008,3,223.03,120.69,15
OI0000686,O000276,P0108,2,299.87,137.39,0
OI0000687,O000276,P0009,4,102.74,56.37,5
OI0000688,O000276,P0101,1,338.95,156.07,5
OI0000689,O000276,P0087,4,136.09,59.78,10
OI0000690,O000277,P0089,1,49.96,38.06,5
OI0000691,O000278,P0090,1,60.09,33.62,20
OI0000692,O000278,P0017,2,30.38,15.75,0
OI0000693,O000278,P0022,2,192.12,85.66,5
OI0000694,O000278,P0102,2,195.72,100.75,10
OI0000695,O000279,P0012,2,20.32,10.75,20
OI0000696,O000280,P0007,2,180.16,110.8,5
OI0000697,O000281,P0045,4,354.19,170.05,10
OI0000698,O000281,P0028,1,307.09,179.34,0
OI0000699,O000282,P0062,1,274.98,138.35,0
OI0000700,O000283,P0115,1,66.66,49.6,20
OI0000701,O000283,P0115,2,66.66,49.6,5
OI0000702,O000283,P0004,-1,114.79,53.81,0
OI0000703,O000284,P0004,3,114.79,53.81,0
OI0000704,O000284,P0073,1,372.75,170.56,15
OI0000705,O000284,P0065,1,270.21,125.01,10
OI0000706,O000284,P0095,1,202.91,139.2,110
OI0000707,O000285,P0096,3,280.31,123.46,20
OI0000708,O000285,P0017,3,30.38,15.75,10
OI0000709,O000285,P0062,1,274.98,138.35,0
OI0000710,O000285,P0068,3,103.65,44.29,5
OI0000711,O000286,P0043,4,33.48,14.68,0
OI0000712,O000286,P0021,1,217.0,157.06,10
OI0000713,O000286,P0112,1,361.01,177.23,0
OI0000714,O000286,P0030,2,90.28,41.7,0
OI0000715,O000287,P0111,1,116.59,86.94,20
OI0000716,O000288,P0028,1,307.09,179.34,5
OI0000717,O000289,P0019,1,36.3,22.04,0
OI0000718,O000290,P0026,1,187.78,112.59,15
OI0000719,O000290,P0004,1,114.79,53.81,5
OI0000720,O000291,P0095,3,202.91,139.2,15
OI0000721,O000292,P0115,1,66.66,49.6,5
OI0000722,O000292,P0110,3,311.63,167.87,5
OI0000723,O000292,P0022,1,192.12,85.66,0
OI0000724,O000292,P0005,1,181.52,92.02,0
OI0000725,O000293,P0029,1,35.33,21.58,0
OI0000726,O000293,P0104,2,71.93,33.51,5
OI0000727,O000293,P0015,2,147.82,103.39,10
OI0000728,O000294,P0108,1,299.87,137.39,0
OI0000729,O000294,P0041,1,46.27,32.89,0
OI0000730,O000295,P0081,1,96.93,49.39,0
OI0000731,O000295,P0030,1,90.28,41.7,15
OI0000732,O000295,P0028,3,307.09,179.34,0
OI0000733,O000295,P0086,3,263.23,167.09,10
OI0000734,O000296,P0065,1,270.21,125.01,10
OI0000735,O000297,P0031,1,254.7,145.72,15
OI0000736,O000297,P0056,1,385.75,167.31,0
OI0000737,O000297,P0108,1,299.87,137.39,0
OI0000738,O000298,P0079,1,28.55,21.67,5
OI0000739,O000298,P0110,2,311.63,167.87,15
OI0000740,O000298,P0057,4,95.09,41.82,0
OI0000741,O000299,P0023,3,15.34,8.57,15
OI0000742,O000300,P0090,1,60.09,33.62,10
OI0000743,O000300,P0110,1,311.63,167.87,0
OI0000744,O000301,P0112,2,361.01,177.23,15
OI0000745,O000301,P0115,1,66.66,49.6,10
OI0000746,O000301,P0003,1,171.57,88.27,5
OI0000747,O000302,P0097,1,163.15,70.37,15
OI0000748,O000302,P0087,2,136.09,59.78,10
OI0000749,O000302,P0058,2,224.02,143.13,0
OI0000750,O000303,P0100,2,280.83,119.83,0
OI0000751,O000303,P0010,1,236.09,100.66,10
OI0000752,O000304,P0033,1,211.78,114.87,10
OI0000753,O000305,P0015,2,147.82,103.39,0
OI0000754,O000306,P0076,3,81.73,46.21,20
OI0000755,O000306,P0036,1,71.47,40.11,5
OI0000756,O000306,P0057,2,95.09,41.82,15
OI0000757,O000306,P0084,1,42.76,20.69,0
OI0000758,O000307,P0072,2,272.32,149.77,10
OI0000759,O000308,P0110,4,311.63,167.87,15
OI0000760,O000309,P0107,2,140.71,82.95,5
OI0000761,O000309,P0026,1,187.78,112.59,0
OI0000762,O000309,P0029,2,35.33,21.58,0
OI0000763,O000310,P0111,4,116.59,86.94,0
OI0000764,O000310,P0064,-1,60.15,32.62,0
OI0000765,O000310,P0120,3,123.81,98.52,0
OI0000766,O000310,P0102,1,195.72,100.75,10
OI0000767,O000311,P0003,3,171.57,88.27,10
OI0000768,O000311,P0007,1,180.16,110.8,0
OI0000769,O000311,P0026,1,187.78,112.59,10
OI0000770,O000312,P0069,1,259.35,175.47,0
OI0000771,O000313,P0024,1,169.87,104.81,5
OI0000772,O000314,P0002,4,230.82,108.89,5
OI0000773,O000314,P0063,1,8.2,5.54,10
OI0000774,O000314,P0091,1,196.39,82.27,0
OI0000775,O000315,P0118,1,177.52,114.17,0
OI0000776,O000315,P0072,4,272.32,149.77,0
OI0000777,O000316,P0103,1,100.44,47.01,0
OI0000778,O000316,P0082,1,64.05,28.14,0
OI0000779,O000317,P0010,1,236.09,100.66,0
OI0000780,O000317,P0115,2,66.66,49.6,15
OI0000781,O000317,P0063,1,8.2,5.54,5
OI0000782,O000318,P0063,2,8.2,5.54,0
OI0000783,O000318,P0101,3,338.95,156.07,10
OI0000784,O000319,P0080,2,392.84,163.94,15
OI0000785,O000319,P0001,1,58.62,26.48,15
OI0000786,O000320,P0095,2,202.91,139.2,0
OI0000787,O000320,P0033,3,211.78,114.87,15
OI0000788,O000320,P0025,2,187.19,125.9,0
OI0000789,O000321,P0029,1,35.33,21.58,0
OI0000790,O000321,P0015,1,147.82,103.39,5
OI0000791,O000321,P0118,1,177.52,114.17,0
OI0000792,O000322,P0067,1,33.07,19.77,0
OI0000793,O000322,P0031,2,254.7,145.72,20
OI0000794,O000322,P0027,1,283.79,152.07,0
OI0000795,O000322,P0119,1,78.86,37.39,10
OI0000796,O000323,P0003,1,171.57,88.27,0
OI0000797,O000323,P0088,2,236.31,102.24,0
OI0000798,O000324,P0009,1,102.74,56.37,0
OI0000799,O000325,P0045,1,354.19,170.05,5
OI0000800,O000325,P0069,2,259.35,175.47,0
OI0000801,O000325,P0110,1,311.63,167.87,0
OI0000802,O000325,P0065,1,270.21,125.01,10
OI0000803,O000326,P0030,4,90.28,41.7,0
OI0000804,O000326,P0039,4,66.47,46.73,20
OI0000805,O000326,P0082,3,64.05,28.14,25
OI0000806,O000327,P0003,2,171.57,88.27,0
OI0000807,O000327,P0030,2,90.28,41.7,5
OI0000808,O000327,P0069,2,259.35,175.47,20
OI0000809,O000328,P0030,4,90.28,41.7,10
OI0000810,O000329,P0088,1,236.31,102.24,15
OI0000811,O000329,P0004,1,114.79,53.81,15
OI0000812,O000329,P0105,1,124.3,57.25,5
OI0000813,O000330,P0049,1,59.24,43.15,0
OI0000814,O000330,P0019,1,36.3,22.04,5
OI0000815,O000330,P0067,3,33.07,19.77,0
OI0000816,O000331,P0023,1,15.34,8.57,20
OI0000817,O000331,P0022,1,192.12,85.66,0
OI0000818,O000331,P0020,2,185.28,120.72,5
OI0000819,O000331,P0040,2,214.96,89.94,0
OI0000820,O000332,P0062,4,274.98,138.35,0
OI0000821,O000332,P0021,1,217.0,157.06,0
OI0000822,O000333,P0079,1,28.55,21.67,0
OI0000823,O000333,P0119,1,78.86,37.39,0
OI0000824,O000333,P0094,1,309.52,160.91,0
OI0000825,O000334,P0065,1,270.21,125.01,0
OI0000826,O000335,P0105,1,124.3,57.25,10
OI0000827,O000336,P0033,1,211.78,114.87,5
OI0000828,O000337,P0061,1,241.21,110.37,10
OI0000829,O000337,P0108,1,299.87,137.39,5
OI0000830,O000338,P0085,1,142.09,59.82,110
OI0000831,O000338,P0069,3,259.35,175.47,20
OI0000832,O000338,P0100,3,280.83,119.83,15
OI0000833,O000339,P0106,3,56.39,27.98,0
OI0000834,O000339,P0005,1,181.52,92.02,20
OI0000835,O000340,P0053,1,23.29,11.09,0
OI0000836,O000340,P0034,1,265.11,120.64,15
OI0000837,O000340,P0032,1,148.44,75.4,0
OI0000838,O000341,P0042,1,79.85,35.8,15
OI0000839,O000341,P0089,1,49.96,38.06,0
OI0000840,O000341,P0071,1,66.14,34.77,0
OI0000841,O000342,P0060,4,306.49,149.27,10
OI0000842,O000342,P0072,1,272.32,149.77,5
OI0000843,O000342,P0033,2,211.78,114.87,0
OI0000844,O000343,P0080,3,392.84,163.94,0
OI0000845,O000343,P0018,1,281.84,146.67,0
OI0000846,O000344,P0082,1,64.05,28.14,5
OI0000847,O000345,P0099,4,179.3,114.96,0
OI0000848,O000345,P0085,1,142.09,59.82,0
OI0000849,O000346,P0110,3,311.63,167.87,10
OI0000850,O000346,P0078,1,268.06,129.83,0
OI0000851,O000346,P0063,1,8.2,5.54,0
OI0000852,O000347,P0061,3,241.21,110.37,15
OI0000853,O000347,P0054,1,83.38,49.27,15
OI0000854,O000348,P0097,4,163.15,70.37,5
OI0000855,O000348,P0024,1,169.87,104.81,0
OI0000856,O000348,P0007,1,180.16,110.8,10
OI0000857,O000349,P0078,-1,268.06,129.83,5
OI0000858,O000350,P0033,1,211.78,114.87,10
OI0000859,O000351,P0028,1,307.09,179.34,0
OI0000860,O000351,P0023,1,15.34,8.57,10
OI0000861,O000351,P0064,1,60.15,32.62,0
OI0000862,O000351,P0038,2,81.71,51.71,0
OI0000863,O000352,P0030,1,90.28,41.7,0
OI0000864,O000352,P0052,1,142.04,68.52,0
OI0000865,O000352,P0006,1,273.98,150.3,15
OI0000866,O000352,P0076,1,81.73,46.21,0
OI0000867,O000353,P0080,1,392.84,163.94,15
OI0000868,O000354,P0035,3,326.93,146.56,10
OI0000869,O000354,P0113,2,152.02,79.85,0
OI0000870,O000355,P0047,1,243.5,159.8,10
OI0000871,O000355,P0111,1,116.59,86.94,0
OI0000872,O000356,P0095,1,202.91,139.2,0
OI0000873,O000357,P0018,3,281.84,146.67,5
OI0000874,O000357,P0011,4,116.27,72.14,5
OI0000875,O000357,P0106,2,56.39,27.98,0
OI0000876,O000357,P0053,2,23.29,11.09,0
OI0000877,O000358,P0056,1,385.75,167.31,0
OI0000878,O000358,P0050,1,171.47,76.47,0
OI0000879,O000359,P0016,2,182.65,108.43,10
OI0000880,O000359,P0084,2,42.76,20.69,5
OI0000881,O000360,P0076,1,81.73,46.21,0
OI0000882,O000360,P0034,1,265.11,120.64,10
OI0000883,O000360,P0004,2,114.79,53.81,0
OI0000884,O000361,P0057,2,95.09,41.82,0
OI0000885,O000361,P0101,4,338.95,156.07,5
OI0000886,O000362,P0018,1,281.84,146.67,0
OI0000887,O000362,P0105,1,124.3,57.25,5
OI0000888,O000362,P0085,3,142.09,59.82,10
OI0000889,O000362,P0029,1,35.33,21.58,25
OI0000890,O000363,P0027,2,283.79,152.07,10
OI0000891,O000363,P0106,2,56.39,27.98,5
OI0000892,O000364,P0061,1,241.21,110.37,10
OI0000893,O000365,P0111,1,116.59,86.94,10
OI0000894,O000365,P0010,1,236.09,100.66,20
OI0000895,O000365,P0071,3,66.14,34.77,0
OI0000896,O000366,P0019,1,36.3,22.04,25
OI0000897,O000366,P0074,1,62.08,27.78,5
OI0000898,O000366,P0043,2,33.48,14.68,0
OI0000899,O000366,P0007,1,180.16,110.8,10
OI0000900,O000367,P0028,1,307.09,179.34,15
OI0000901,O000367,P0053,1,23.29,11.09,15
OI0000902,O000367,P0001,1,58.62,26.48,0
OI0000903,O000367,P0079,2,28.55,21.67,5
OI0000904,O000368,P0075,1,134.51,78.21,10
OI0000905,O000368,P0100,-1,280.83,119.83,15
OI0000906,O000369,P0050,3,171.47,76.47,15
OI0000907,O000370,P0070,1,131.06,75.18,20
OI0000908,O000371,P0073,1,372.75,170.56,110
OI0000909,O000371,P0050,1,171.47,76.47,15
OI0000910,O000372,P0094,2,309.52,160.91,5
OI0000911,O000372,P0055,1,150.07,98.61,0
OI0000912,O000372,P0030,3,90.28,41.7,0
OI0000913,O000372,P0031,1,254.7,145.72,0
OI0000914,O000373,P0047,1,243.5,159.8,0
OI0000915,O000373,P0084,2,42.76,20.69,0
OI0000916,O000373,P0026,4,187.78,112.59,0
OI0000917,O000373,P0065,2,270.21,125.01,0
OI0000918,O000374,P0041,3,46.27,32.89,15
OI0000919,O000374,P0083,1,63.1,34.73,15
OI0000920,O000374,P0115,2,66.66,49.6,5
OI0000921,O000374,P0064,1,60.15,32.62,10
OI0000922,O000375,P0016,3,182.65,108.43,0
OI0000923,O000375,P0054,2,83.38,49.27,0
OI0000924,O000375,P0034,1,265.11,120.64,0
OI0000925,O000375,P0083,1,63.1,34.73,20
OI0000926,O000376,P0019,1,36.3,22.04,25
OI0000927,O000377,P0038,3,81.71,51.71,5
OI0000928,O000377,P0090,1,60.09,33.62,0
OI0000929,O000377,P0090,3,60.09,33.62,5
OI0000930,O000378,P0053,-1,23.29,11.09,15
OI0000931,O000378,P0046,4,310.17,133.53,15
OI0000932,O000378,P0039,3,66.47,46.73,5
OI0000933,O000378,P0068,1,103.65,44.29,10
OI0000934,O000379,P0026,-1,187.78,112.59,10
OI0000935,O000379,P0067,1,33.07,19.77,10
OI0000936,O000380,P0024,2,169.87,104.81,20
OI0000937,O000381,P0059,1,310.18,133.96,0
OI0000938,O000382,P0058,1,224.02,143.13,20
OI0000939,O000382,P0022,1,192.12,85.66,15
OI0000940,O000382,P0073,2,372.75,170.56,0
OI0000941,O000383,P0087,2,136.09,59.78,20
OI0000942,O000384,P0004,2,114.79,53.81,20
OI0000943,O000384,P0039,1,66.47,46.73,0
OI0000944,O000384,P0080,1,392.84,163.94,0
OI0000945,O000384,P0112,1,361.01,177.23,0
OI0000946,O000385,P0076,4,81.73,46.21,5
OI0000947,O000385,P0077,3,9.56,6.81,20
OI0000948,O000386,P0065,2,270.21,125.01,20
OI0000949,O000387,P0053,1,23.29,11.09,5
OI0000950,O000387,P0113,2,152.02,79.85,10
OI0000951,O000387,P0006,1,273.98,150.3,0
OI0000952,O000387,P0058,2,224.02,143.13,5
OI0000953,O000388,P0086,1,263.23,167.09,0
OI0000954,O000388,P0002,1,230.82,108.89,20
OI0000955,O000388,P0089,2,49.96,38.06,0
OI0000956,O000388,P0017,1,30.38,15.75,0
OI0000957,O000389,P0044,1,279.36,162.6,0
OI0000958,O000389,P0078,1,268.06,129.83,0
OI0000959,O000390,P0044,2,279.36,162.6,0
OI0000960,O000390,P0082,2,64.05,28.14,0
OI0000961,O000390,P0113,3,152.02,79.85,0
OI0000962,O000391,P0105,2,124.3,57.25,0
OI0000963,O000391,P0033,1,211.78,114.87,20
OI0000964,O000391,P0073,2,372.75,170.56,0
OI0000965,O000392,P0021,1,217.0,157.06,0
OI0000966,O000392,P0057,2,95.09,41.82,0
OI0000967,O000392,P0092,2,51.3,24.69,0
OI0000968,O000393,P0109,2,39.14,21.27,0
OI0000969,O000393,P0107,2,140.71,82.95,15
OI0000970,O000393,P0053,1,23.29,11.09,20
OI0000971,O000394,P0048,2,316.06,150.66,5
OI0000972,O000394,P0008,4,223.03,120.69,10
OI0000973,O000394,P0025,2,187.19,125.9,0
OI0000974,O000394,P0089,1,49.96,38.06,0
OI0000975,O000395,P0039,1,66.47,46.73,0
OI0000976,O000396,P0068,2,103.65,44.29,0
OI0000977,O000396,P0006,2,273.98,150.3,5
OI0000978,O000396,P0003,1,171.57,88.27,5
OI0000979,O000397,P0071,2,66.14,34.77,0
OI0000980,O000398,P0010,1,236.09,100.66,0
OI0000981,O000398,P0008,1,223.03,120.69,10
OI0000982,O000398,P0029,2,35.33,21.58,0
OI0000983,O000398,P0070,4,131.06,75.18,0
OI0000984,O000399,P0091,1,196.39,82.27,5
OI0000985,O000399,P0066,1,103.29,50.62,20
OI0000986,O000399,P0025,2,187.19,125.9,0
OI0000987,O000399,P0103,1,100.44,47.01,15
OI0000988,O000400,P0044,1,279.36,162.6,10
OI0000989,O000401,P0043,1,33.48,14.68,10
OI0000990,O000401,P0089,3,49.96,38.06,0
OI0000991,O000401,P0094,2,309.52,160.91,25
OI0000992,O000401,P0108,2,299.87,137.39,10
OI0000993,O000402,P0030,2,90.28,41.7,20
OI0000994,O000403,P0026,1,187.78,112.59,5
OI0000995,O000403,P0111,1,116.59,86.94,20
OI0000996,O000403,P0033,2,211.78,114.87,15
OI0000997,O000403,P0022,2,192.12,85.66,20
OI0000998,O000404,P0094,2,309.52,160.91,20
OI0000999,O000404,P0114,1,41.45,23.84,0
OI0001000,O000404,P0101,1,338.95,156.07,0
OI0001001,O000404,P0018,4,281.84,146.67,15
OI0001002,O000405,P0005,3,181.52,92.02,10
OI0001003,O000406,P0047,1,243.5,159.8,0
OI0001004,O000406,P0117,2,252.27,158.43,20
OI0001005,O000406,P0034,2,265.11,120.64,5
OI0001006,O000406,P0079,1,28.55,21.67,15
OI0001007,O000407,P0009,3,102.74,56.37,5
OI0001008,O000408,P0051,1,104.92,60.39,15
OI0001009,O000408,P0063,1,8.2,5.54,10
OI0001010,O000408,P0011,2,116.27,72.14,0
OI0001011,O000409,P0113,1,152.02,79.85,5
OI0001012,O000409,P0025,3,187.19,125.9,0
OI0001013,O000409,P0029,1,35.33,21.58,10
OI0001014,O000410,P0074,4,62.08,27.78,0
OI0001015,O000410,P0061,3,241.21,110.37,10
OI0001016,O000410,P0015,1,147.82,103.39,0
OI0001017,O000410,P0042,2,79.85,35.8,0
OI0001018,O000411,P0006,2,273.98,150.3,20
OI0001019,O000412,P0016,3,182.65,108.43,0
OI0001020,O000412,P0027,1,283.79,152.07,0
OI0001021,O000412,P0108,3,299.87,137.39,15
OI0001022,O000413,P0015,1,147.82,103.39,15
OI0001023,O000413,P0050,1,171.47,76.47,10
OI0001024,O000413,P0117,3,252.27,158.43,10
OI0001025,O000414,P0103,2,100.44,47.01,0
OI0001026,O000415,P0117,-1,252.27,158.43,20
OI0001027,O000416,P0017,2,30.38,15.75,0
OI0001028,O000416,P0076,1,81.73,46.21,0
OI0001029,O000417,P0027,3,283.79,152.07,0
OI0001030,O000417,P0086,1,263.23,167.09,10
OI0001031,O000418,P0083,-1,63.1,34.73,0
OI0001032,O000418,P0003,1,171.57,88.27,10
OI0001033,O000419,P0005,1,181.52,92.02,5
OI0001034,O000419,P0025,2,187.19,125.9,0
OI0001035,O000420,P0074,1,62.08,27.78,0
OI0001036,O000420,P0057,2,95.09,41.82,110
OI0001037,O000421,P0043,1,33.48,14.68,5
OI0001038,O000421,P0093,1,64.09,40.65,0
OI0001039,O000421,P0112,1,361.01,177.23,20
OI0001040,O000422,P0066,1,103.29,50.62,25
OI0001041,O000422,P0092,1,51.3,24.69,20
OI0001042,O000422,P0105,1,124.3,57.25,15
OI0001043,O000422,P0093,1,64.09,40.65,20
OI0001044,O000423,P0018,1,281.84,146.67,0
OI0001045,O000424,P0078,3,268.06,129.83,0
OI0001046,O000424,P0041,2,46.27,32.89,0
OI0001047,O000424,P0016,1,182.65,108.43,10
OI0001048,O000424,P0077,2,9.56,6.81,0
OI0001049,O000425,P0110,1,311.63,167.87,0
OI0001050,O000425,P0051,1,104.92,60.39,5
OI0001051,O000425,P0044,2,279.36,162.6,10
OI0001052,O000425,P0028,1,307.09,179.34,0
OI0001053,O000426,P0078,1,268.06,129.83,5
OI0001054,O000426,P0108,1,299.87,137.39,0
OI0001055,O000427,P0109,1,39.14,21.27,10
OI0001056,O000427,P0042,2,79.85,35.8,0
OI0001057,O000428,P0041,2,46.27,32.89,0
OI0001058,O000428,P0046,1,310.17,133.53,5
OI0001059,O000428,P0042,1,79.85,35.8,5
OI0001060,O000428,P0043,2,33.48,14.68,15
OI0001061,O000429,P0050,2,171.47,76.47,0
OI0001062,O000430,P0066,1,103.29,50.62,25
OI0001063,O000430,P0075,2,134.51,78.21,10
OI0001064,O000430,P0107,1,140.71,82.95,20
OI0001065,O000430,P0099,1,179.3,114.96,0
OI0001066,O000431,P0019,2,36.3,22.04,5
OI0001067,O000432,P0074,2,62.08,27.78,5
OI0001068,O000433,P0045,2,354.19,170.05,0
OI0001069,O000434,P0024,3,169.87,104.81,15
OI0001070,O000435,P0060,1,306.49,149.27,0
OI0001071,O000435,P0115,1,66.66,49.6,0
